Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
0.00013675699901157423,800.0000000000001,0.9999999999999328,0.0006838528213078907,0.002852660739855779,0.5759609681825985,0.09395260609503987,0.011486060879073957,0.27683634962232967,0.038227501659794355,0.9848866322939414,0.0012719114061801014,0.0012000585105385463,0.0006438585606695524,0.010954291059389703,2.1856722506568232e-07,1.9255743766208787e-07,4.962493817591032e-10,1.6854404307480542e-12,0.0010193620476934514,2.3474498989785644e-05
0.00013682530985289107,800.0000000000001,0.9999999999999329,0.0006837724626957013,0.002840658036276207,0.5759729340830266,0.09394676983482617,0.011485587382076036,0.27684276589023554,0.03822751231086377,0.9848884806881641,0.0012725959852105668,0.0012000851892269371,0.0006412494973338069,0.010953885849785414,2.1855032532727484e-07,1.9176815881158157e-07,4.942123141441335e-10,1.6790454098116153e-12,0.0010199268730169686,2.336510288700795e-05
0.0001368936206942079,800.0000000000001,0.9999999999999328,0.0006836947987169285,0.002828705780217327,0.5759848478040884,0.09394095744171688,0.011485115741806239,0.276849155559047,0.038227522874406956,0.9848903168048696,0.0012732801684359892,0.0012001117464386674,0.000638651180263528,0.010953482175304908,2.1853349570888466e-07,1.909822178557574e-07,4.921838724032454e-10,1.6726779934735253e-12,0.0010204916785748798,2.325623654217789e-05
0.00013696193153552475,800.0000000000001,0.9999999999999328,0.0006836198212151081,0.0028168037602215594,0.5759967095622494,0.09393516881442084,0.011484645951534053,0.27685551873964875,0.038227533350710295,0.9848921406844682,0.0012739639604431917,0.0012001381826635868,0.0006360635670395956,0.0109530800303378,2.185167359229476e-07,1.9019960086075832e-07,4.901640204851596e-10,1.6663380671482248e-12,0.0010210564696258816,2.3147897254396104e-05
0.0001370302423768416,800.0000000000001,0.9999999999999329,0.0006834778932102828,0.0027931495869822653,0.5760202780511999,0.09392366245421509,0.011483711894150463,0.2768681660775052,0.03822755404273701,0.9848957518959973,0.0012753303890354253,0.001200190694105699,0.0006309202832238268,0.010952280306604726,2.1848342470434513e-07,1.8864428330361152e-07,4.86149942652218e-10,1.6537402282556067e-12,0.0010221860263980717,2.2932789123080885e-05
0.0001371668640594752,800.0000000000001,0.9999999999999329,0.0006833680074100276,0.0027736352273689618,0.5760397159601568,0.09391416783941546,0.011482940916701436,0.27687860106653245,0.03822757098241489,0.984898717261526,0.0012764652523581466,0.00120023398666947,0.0006266765093553814,0.010951620044737317,2.1845594072706653e-07,1.8736123136362862e-07,4.828385809523641e-10,1.6433494093545095e-12,0.0010231251086472374,2.27555350523221e-05
0.0001372804479244098,800.0000000000001,0.9999999999999329,0.0006832654452936522,0.0027542570637247394,0.5760590129624564,0.0939047376406518,0.01148217496791222,0.2768889642354133,0.03822758768454773,0.9849016493166357,0.001277599092338992,0.001200276950984948,0.0006224617876594796,0.010950963939859781,2.1842864615362998e-07,1.8608719178501266e-07,4.795505085713647e-10,1.6330331327303566e-12,0.0010240642115986601,2.257970390085233e-05
0.00013739403178934434,800.0000000000001,0.9999999999999329,0.0006831701704208646,0.0027350141479960907,0.5760781700284446,0.09389537140383378,0.01148141401733962,0.2768992560815435,0.038227604150421736,0.9849045482456276,0.0012787319294249057,0.0012003195892520946,0.0006182759273530833,0.010950311966613314,2.1840153969314662e-07,1.8482210207599136e-07,4.762855638299558e-10,1.6227908843104613e-12,0.001025003356510108,2.240528366866762e-05
0.0001375076156542789,800.0000000000001,0.9999999999999328,0.0006830821466366539,0.0027159055386857664,0.5760971881217141,0.09388606867802284,0.011480658034678877,0.27690947709894687,0.03822762038131494,0.9849074142313267,0.0012798637838858254,0.001200361903655391,0.0006141187388086505,0.010949664099748131,2.1837462006298454e-07,1.8356590017130114e-07,4.73043586154525e-10,1.6126221536035456e-12,0.0010259425649307428,2.223226246832894e-05
0.00013762119951921345,800.0000000000001,0.9999999999999328,0.0006830013380687265,0.0026969303008177277,0.5761160681991441,0.09387682901541547,0.011479906989763956,0.2769196277782928,0.03822763637849733,0.9849102474548197,0.0012809946758147854,0.001200403896363592,0.0006099900335498508,0.010949020314120926,2.1834788598867366e-07,1.8231852442992886e-07,4.698244160713066e-10,1.6025264337112192e-12,0.0010268818589700144,2.2060628523893378e-05
0.000137734783384148,800.0000000000001,0.9999999999999328,0.0006828969774008057,0.0026696703571692537,0.5761431820613861,0.09386355193924104,0.011478827442445497,0.2769342120763984,0.038227659145958624,0.9849142949712637,0.0012826316451983615,0.0012004641764617313,0.0006040577887223166,0.010948094673604424,2.183094755687098e-07,1.8052664056587302e-07,4.65200055839582e-10,1.5880264798001687e-12,0.0010282430694105724,2.181437243455093e-05
0.00013789936380994338,800.0000000000001,0.9999999999999328,0.000682807583403144,0.002642685682562562,0.5761700110144112,0.0938504049920724,0.011477758108249686,0.27694865119010786,0.038227681429193194,0.9849182746273052,0.0012842666954388199,0.0012005237921716592,0.0005981843868066458,0.010947177473577348,2.1827144825210577e-07,1.7875297440085455e-07,4.60622770826741e-10,1.5736772394336393e-12,0.0010296045687018909,2.157096937929941e-05
0.00013806394423573876,800.0000000000001,0.9999999999999326,0.0006827330500249646,0.0026159735043277776,0.576196557895421,0.09383738684607758,0.011476698896959443,0.27696294657521375,0.03822770323197544,0.9849221869638489,0.0012858998857079315,0.001200582749929446,0.000592369267141668,0.010946268638841275,2.1823380025366107e-07,1.7699734307731357e-07,4.560920879758569e-10,1.5594772090045524e-12,0.0010309664209901862,2.13303847456451e-05
0.00013822852466153414,800.0000000000001,0.9999999999999328,0.0006826732723947613,0.002589531077552879,0.5762228255130606,0.09382449618676901,0.011475649718971463,0.2769770996732062,0.038227724558045274,0.9849260325163585,0.0012875312744113562,0.001200641056106658,0.0005866118740126319,0.010945368094692424,2.1819652782353203e-07,1.7525956554431352e-07,4.5160753891233676e-10,1.5454248999681423e-12,0.0010323286907874185,2.1092584384783248e-05
0.00013839310508732952,800.0000000000001,0.9999999999999329,0.0006826281468021961,0.0025633556848148865,0.5762488166476996,0.09381173171287434,0.011474610485296587,0.2769911119114041,0.03822774541110837,0.9849298118162658,0.001289160919191628,0.0012006987170126557,0.0005809116566108375,0.010944475766936601,2.1815962724721711e-07,1.7353946254053594e-07,4.4716865989904105e-10,1.5315188385590429e-12,0.0010336914415863317,2.0857534606424624e-05
0.0001385576855131249,800.0000000000001,0.9999999999999329,0.000682597570681241,0.0025374446359282612,0.5762745340516986,0.09379909213621586,0.01147358110756001,0.2770049847030795,0.03822776579483664,0.9849335253901288,0.0012907888769331036,0.0012007557388940859,0.0005752680690085902,0.010943591581880735,2.181230948451186e-07,1.718368565776713e-07,4.4277499179362216e-10,1.517757565725298e-12,0.001035054736742246,2.0625202168192225e-05
0.00013872226593892028,800.0000000000001,0.9999999999999328,0.0006825814425926863,0.002511795267682579,0.5762999804496841,0.0937865761815843,0.011472561498001374,0.2770187194475865,0.03822778571286853,0.9849371737598462,0.0012924152037620802,0.001200812127935714,0.0005696805701121373,0.010942715466334569,2.1808692697224732e-07,1.701515719242953e-07,4.384260800061033e-10,1.5041396370129052e-12,0.00103641863930582,2.0395554274772724e-05
0.00013888684636471566,800.0000000000001,0.9999999999999329,0.0006825921302382993,0.002461271052855186,0.576350070989866,0.09376191010130676,0.011470551235448047,0.27704578032405347,0.038227824166232265,0.984944276952166,0.0012956631854337433,0.0012009230319352524,0.0005586716979303505,0.010940987153537939,2.180156704049192e-07,1.6683227225368147e-07,4.298607293972017e-10,1.4773281055638988e-12,0.0010391485166217245,1.9944183094333607e-05
0.00013921600721630639,800.0000000000001,0.9999999999999328,0.0006826488362534925,0.002417399238872793,0.5763935284182349,0.09374047819738594,0.01146880368042203,0.27706928494627153,0.0382278566825593,0.9849503514863741,0.0012985331042666296,0.0012010191417328115,0.0005491095975215374,0.010939483627104975,2.1795378191662964e-07,1.6395044150872428e-07,4.224244409142296e-10,1.4540614301318301e-12,0.0010415673988910944,1.955331600681406e-05
0.00013950735154532562,800.0000000000001,0.9999999999999329,0.0006827493490543419,0.0023743087924216017,0.5764361761425628,0.09371941517820549,0.01146708545083418,0.27709237729442215,0.03822788779249946,0.984956229295572,0.0013013987186576371,0.0012011133582184854,0.0005397153812395838,0.010938004316012058,2.1789298274789006e-07,1.6112033852305696e-07,4.1512180392427285e-10,1.4312229802198351e-12,0.0010439891105668783,1.9170389859926563e-05
0.00013979869587434483,800.0000000000001,0.9999999999999329,0.0006828931422463437,0.0023319858281594876,0.5764780283646809,0.09369871439687037,0.01146539608079291,0.2771150646721159,0.03822791751513412,0.98496191312225,0.0013042603145942782,0.0012012057136648927,0.0005304862082928247,0.010936548831457603,2.1783325382512222e-07,1.5834104632779205e-07,4.0795044661023676e-10,1.4088052224636748e-12,0.0010464139890750414,1.8795237006331443e-05
0.00014009004020336404,800.0000000000001,0.9999999999999328,0.0006830796992282418,0.002290416706183724,0.5765190990345275,0.09367836932449906,0.01146373511040586,0.277137354255914,0.038227945869241726,0.9849674056661336,0.0013071181708955188,0.0012012962397816855,0.000521419282684547,0.010935116789576385,2.1777457639280901e-07,1.5561166395373925e-07,4.009080386045025e-10,1.3868007561087962e-12,0.0010488423687180586,1.8427693674758173e-05
0.00014038138453238328,800.0000000000001,0.9999999999999329,0.0006833085129254088,0.0022495880278519463,0.5765594018545348,0.0936583735482167,0.011462102085761948,0.27715925309740713,0.038227972873301895,0.9849727095847339,0.0013099725592783682,0.0012013849677250377,0.0005125118526211425,0.010933707811429123,2.1771693200870293e-07,1.529313061619736e-07,3.9399229028911365e-10,1.3652023107180147e-12,0.001051274580755749,1.80675998616344e-05
0.0001406727288614025,800.0000000000001,0.9999999999999328,0.0006835790855209596,0.0022094866315274645,0.576598950284091,0.09363872076911621,0.011460496558911055,0.27718076812533093,0.03822799854550241,0.9849778274941854,0.0013128237444405728,0.0012014719281076072,0.0005037612099638827,0.010932321522992021,2.1766030253920176e-07,1.5029910317043093e-07,3.872009520843779e-10,1.3440027438123387e-12,0.001053710953144541,1.7714799215644183e-05
0.0001409640731904217,800.0000000000001,0.9999999999999328,0.0006838909282337819,0.002170099589041149,0.5766377575432488,0.09361940480055872,0.01145891808784302,0.27720190614733253,0.03822802290374195,0.9849827619695866,0.0013156719841234594,0.0012015571510064261,0.0004951646897414695,0.010930957555139544,2.1760467015530793e-07,1.4771420042803447e-07,3.8053181386061283e-10,1.3231950390447618e-12,0.0010561518107208127,1.736913895603034e-05
0.0001412554175194409,800.0000000000001,0.9999999999999329,0.0006842435609913165,0.002131414200429991,0.5766758366182368,0.0936004195656545,0.011457366236455463,0.27722267385259164,0.03822804596564004,0.9849875155454932,0.0013185175291544268,0.0012016406659746722,0.00048671966921489583,0.010929615543621797,2.1755001732589793e-07,1.4517575827505685e-07,3.739827040591386e-10,1.3027723034159851e-12,0.0010585974757025382,1.703046977858848e-05
0.00014154676184846015,800.0000000000001,0.9999999999999328,0.0006846365122155164,0.0020934179904568604,0.5767132002651065,0.09358175909558882,0.011455840574527093,0.2772430778135673,0.03822806774853783,0.9849920907163439,0.001321360623544816,0.0012017225020494661,0.0004784235674830379,0.010928295129044367,2.1749632681404186e-07,1.4268295171987836e-07,3.675514891108589e-10,1.2827277653375795e-12,0.0010610482676730428,1.6698645749102565e-05
0.00014183810617747936,800.0000000000001,0.9999999999999328,0.0006850693185722588,0.002056098704476808,0.5767498610140509,0.09356341752764662,0.0114543406776868,0.27726312448805823,0.03822808826950855,0.9849964899379767,0.0013242015045802449,0.0012018026877623931,0.0004702738449695461,0.010926995956853718,2.1744358167276136e-07,1.4023497017802092e-07,3.6123607275595384e-10,1.2630547723873259e-12,0.0010635045025922105,1.637352421220341e-05
0.00014212945050649857,800.0000000000001,0.9999999999999329,0.000685541524776944,0.002019444305204872,0.5767858311727899,0.09354538910365487,0.011452866127381807,0.2772828202208356,0.03822810754535593,0.9850007156279573,0.0013270404028307866,0.0012018812511468341,0.0004622680027322876,0.010925717677312926,2.1739176524043336e-07,1.3783101725960678e-07,3.550343954943071e-10,1.2437467896185323e-12,0.0010659664932178583,1.6054965742187303e-05
0.0001424207948355178,800.0000000000001,0.9999999999999328,0.0006860526833455554,0.001983442968563053,0.5768211228309071,0.09352766816799919,0.01145141651084171,0.27730217124571827,0.03822812559262504,0.9850047701632534,0.00132987754224045,0.0012019582197438372,0.00045440358181255146,0.010924459945447357,2.1734086113507842e-07,1.3547031049656697e-07,3.489444338793092e-10,1.224797397482954e-12,0.0010684345521360338,1.57428340280857e-05
0.00014271213916453702,800.0000000000001,0.9999999999999328,0.0006866023543820519,0.0019480830800850774,0.5768557478636099,0.09351024916589201,0.011449991421039762,0.2773211836873898,0.03822814242760118,0.9850086558811852,0.001332713140289164,0.0012020336206106542,0.0004466781631472743,0.01092322242101385,2.172908532519868e-07,1.3315208112871015e-07,3.429641999561841e-10,1.2062002899766076e-12,0.0010709089908703675,1.5436995775083466e-05
0.00014300348349355623,800.0000000000001,0.9999999999999328,0.0006871901053417178,0.0019133532308868689,0.5768897179359308,0.09349312664144958,0.011448590456653468,0.277339863563416,0.03822815806632136,0.9850123750891122,0.0013355474079585587,0.0012021074803412967,0.0004390893665717608,0.010922004768567025,2.172417257595864e-07,1.308755738416382e-07,3.3709174058254796e-10,1.1879492716741531e-12,0.001073390111181984,1.5137320686476171e-05
0.00014329482782257544,800.0000000000001,0.9999999999999329,0.0006878155108321943,0.0018792422142481324,0.5769230445063002,0.09347629523604635,0.011447213222023045,0.2773582167859765,0.038228172524573674,0.9850159300637519,0.0013383805497568545,0.0012021798250730891,0.0004316348497709027,0.010920806657425198,2.1719346309282707e-07,1.286400465144666e-07,3.3132513677970656e-10,1.1700382555530399e-12,0.001075878206868347,1.4843681356835194e-05
0.00014358617215159467,800.0000000000001,0.9999999999999328,0.000688325011205852,0.001853265520561115,0.5769483974397595,0.0934634678917244,0.01144616358415212,0.2773721976407648,0.03822818291183215,0.9850185695191559,0.0013405721280993006,0.0012022347804913022,0.00042595739040626664,0.01091989278753664,2.1715670223705876e-07,1.2693790265404746e-07,3.2693450795707136e-10,1.1564086255019285e-12,0.0010778084392487205,1.4620532366030612e-05
0.00014381160819973936,800.0000000000001,0.9999999999999329,0.0006884258498612459,0.001848295717811474,0.576953245237797,0.09346101281524771,0.011445962687773462,0.27737487285549,0.03822818483601904,0.9850190676297519,0.0013409948567113632,0.0012022452805137925,0.0004248711355248081,0.01091971780093088,2.1714966850992519e-07,1.2661228112509772e-07,3.260945868047841e-10,1.1538020683028214e-12,0.0010781813209925662,1.4577886376417618e-05
0.000143855097846945,800.0000000000001,0.9999999999999329,0.0006886299894679616,0.001838396039004696,0.5769628992904965,0.09345612143409518,0.011445562430163581,0.2773802022092531,0.03822818860751903,0.9850200531657803,0.0013418402644584904,0.001202266182646298,0.00042270730028239344,0.010919369091267558,2.171356568639494e-07,1.2596368204142363e-07,3.2442157391526573e-10,1.1486108995903138e-12,0.0010789275890606175,1.4492981595226859e-05
0.00014394207714135628,800.0000000000001,0.9999999999999329,0.000688899854053915,0.001825624784604175,0.5769753485042948,0.09344980932764531,0.011445045915318473,0.27738707826329023,0.03822819335079329,0.9850213112664692,0.0013429375529200687,0.0012022931208237296,0.00041991570570043996,0.010918918950286441,2.1711757950560226e-07,1.2512700097766664e-07,3.2226343629893767e-10,1.141915940899573e-12,0.0010798972991524144,1.4383536662006251e-05
0.00014405498044629564,800.0000000000001,0.9999999999999329,0.0006891752115309318,0.0018129422098907965,0.5769877054293485,0.09344353890654575,0.011444532812978938,0.27739390750689513,0.0382281979228099,0.9850225455637762,0.0013440347481023201,0.001202319841403172,0.0004171433853030176,0.010918471617529372,2.1709962610563414e-07,1.2429619230715656e-07,3.2012046696375643e-10,1.135269732211268e-12,0.0010808681766532947,1.4274950158337994e-05
0.000144167883751235,800.0000000000001,0.9999999999999328,0.000689427710287039,0.0018016032055874237,0.5769987482746677,0.09343793092562462,0.011444073920416988,0.27740001407149467,0.03822820189192154,0.985023636184531,0.0013450221528674001,0.0012023437050661793,0.0004146646696236924,0.010918071403918482,2.170835733226785e-07,1.2355345172292654e-07,3.1820467636616275e-10,1.1293295494062028e-12,0.00108174297706817,1.4177950566245791e-05
0.00014426949672568046,800.0000000000001,0.9999999999999328,0.0006896846222726499,0.0017903350885790394,0.5770097173306199,0.09343235625899271,0.011443617758279262,0.2774060832176013,0.03822820572365523,0.9850247077178632,0.0013460094984654985,0.0012023673946774081,0.0004122013678503889,0.010917673436792879,2.1706761963247544e-07,1.2281540526774414e-07,3.1630101045087804e-10,1.1234283415848598e-12,0.0010826187481633677,1.4081635737922781e-05
0.0001443711097001259,800.0000000000001,0.9999999999999328,0.0006899459305762038,0.001779137416410668,0.5770206130496437,0.09342681469518455,0.011443164310726938,0.2774121151788173,0.03822820941864075,0.9850257602509402,0.0013469967925175358,0.0012023909112657846,0.00040975338696058733,0.010917277702872718,2.1705176441790345e-07,1.220820236175486e-07,3.1440939339891535e-10,1.117565868764577e-12,0.0010834955053975483,1.398600073025369e-05
0.00014447272267457134,800.0000000000001,0.9999999999999329,0.0006902116183785125,0.001768009749378656,0.5770314358813703,0.09342130602405899,0.011442713562001815,0.277418110187307,0.03822821297750463,0.9850267938756715,0.001347984042557624,0.001202414255860341,0.00040732063444191797,0.010916884189001077,2.1703600706656727e-07,1.2135327762734321e-07,3.1252974985347925e-10,1.111741891826034e-12,0.0010843732589040035,1.3891040637291007e-05
0.0001445743356490168,800.0000000000001,0.9999999999999329,0.0006904816689512829,0.0017569516505038625,0.5770421862726526,0.09341583003678595,0.011442265496425968,0.27742406847381035,0.038228216400870076,0.9850278086839042,0.0013489712560318416,0.0012024374294843918,0.00040490301830448686,0.010916492882092515,2.1702034696978753e-07,1.2062913833034268e-07,3.10662004919069e-10,1.1059561730649712e-12,0.0010852520183401364,1.379675059015802e-05
0.00014467594862346223,800.0000000000001,0.9999999999999328,0.0006907560656573007,0.001745962685535219,0.5770528646675595,0.09341038652584843,0.01144182009840177,0.277429990267641,0.03822821968935699,0.9850288047582528,0.0013499584402938076,0.0012024604331442926,0.0004025004471177303,0.010916103769035268,2.1700478352075854e-07,1.1990957694013467e-07,3.088060841692675e-10,1.1002084772945622e-12,0.0010861318021310822,1.3703125758261166e-05
0.00014477756159790768,800.0000000000001,0.9999999999999328,0.0006910347919490598,0.0017350424229245409,0.5770634715074037,0.09340497528503014,0.011441377352411517,0.2774358757966992,0.03822822284358196,0.9850297821901585,0.0013509456026126103,0.001202483267851602,0.0004001128299422988,0.010915716836883143,2.1698931611818504e-07,1.1919456484581701e-07,3.0696191362949205e-10,1.0944985696914553e-12,0.0010870126192669123,1.3610161347502489e-05
0.00014487917457235315,800.0000000000001,0.9999999999999328,0.0006912893338021338,0.001725272572574194,0.5770729568462295,0.09340013258984652,0.011440981135748068,0.2774411419537022,0.038228225568097546,0.9850306460122524,0.0013518340358751246,0.0012025036754617403,0.0003979766854295315,0.010915370451946776,2.169754770809917e-07,1.1855492010378669e-07,3.053121458010015e-10,1.0893917691087525e-12,0.001087806248130864,1.3527054104904182e-05
0.00014497062624935404,800.0000000000001,0.9999999999999329,0.0006915473573486841,0.0017155577129148352,0.5770823848985841,0.09339531571894871,0.011440587043526799,0.27744637908387393,0.03822822818480282,0.9850314948680957,0.0013527224623554623,0.0012025239477567017,0.0003958525148784456,0.01091502581370758,2.1696171492284338e-07,1.1791891664891349e-07,3.0367178280591897e-10,1.0843152194033077e-12,0.0010886007333121561,1.344447450615646e-05
0.00014506207792635493,800.0000000000001,0.9999999999999329,0.0006918088507079991,0.0017058975348895932,0.5770917559805339,0.09339052452467247,0.01144019506460027,0.27745158735045505,0.03822823069414066,0.9850323288209059,0.0013536108871709833,0.0012025440854582198,0.0003937402530768383,0.010914682912839197,2.1694802921231314e-07,1.1728653398737714e-07,3.02040771658403e-10,1.0792687526727904e-12,0.001089396083734036,1.3362419131772634e-05
0.00014515352960335582,800.0000000000001,0.9999999999999328,0.0006920738020560175,0.0016962917311737098,0.5771010704063791,0.09338575886018724,0.011439805187872833,0.2774567669157791,0.0382282330965518,0.9850331479335641,0.001354499315382386,0.0012025640892840272,0.0003916398351491618,0.010914341740058162,2.1693441952028974e-07,1.166577517388877e-07,3.00419059666476e-10,1.0742522019539768e-12,0.0010901923083115846,1.328088458569897e-05
0.00014524498128035672,800.0000000000001,0.9999999999999329,0.0006923421996247519,0.0016867399961637516,0.5771103284886658,0.09338101857949108,0.011439417402300488,0.2774619179412792,0.038228235392474975,0.9850339522684619,0.0013553877519937522,0.0012025839599476952,0.00038955119655459137,0.010914002286122148,2.1692088541993047e-07,1.1603254963598876e-07,2.988065944302488e-10,1.0692654012369158e-12,0.0010909894161137664,1.3199867495143987e-05
0.0001453364329573576,800.0000000000001,0.9999999999999329,0.0006928892866285797,0.0016677975183747378,0.5771286768640559,0.09337161358956231,0.011438648060701896,0.27747213501407475,0.0382282396666018,0.9850355168536645,0.0013571646701526984,0.0012026233046241587,0.00038540900086050646,0.01091332849803689,2.1689404229840897e-07,1.1479280535616855e-07,2.9560919607211133e-10,1.0593803903016828e-12,0.0010925863168403961,1.3039372304411933e-05
0.00014551933631135942,800.0000000000001,0.9999999999999326,0.0006934500186776227,0.0016490676907527574,0.5771468035723614,0.0933623084032647,0.011437886952479125,0.2774822398424746,0.03822824351998978,0.9850370230703333,0.0013589416805616862,0.0012026621251191361,0.00038131315630121555,0.010912661475509202,2.1686749647887445e-07,1.1356714124118015e-07,2.924481631639906e-10,1.0496124101120695e-12,0.001094186857004508,1.2880907035375984e-05
0.0001457022396653612,800.0000000000001,0.9999999999999328,0.0006940243035960034,0.0016305481294758195,0.577164711051781,0.0933531018819491,0.011437133991123215,0.27749223368599946,0.038228246956075226,0.9850384714070466,0.0013607188212467313,0.0012027004270019443,0.0003772631584425495,0.01091200114614154,2.168412446285605e-07,1.1235539915143012e-07,2.893230868596305e-10,1.0399601655383037e-12,0.0010957911075890584,1.2724445524590265e-05
0.00014588514301936298,800.0000000000001,0.9999999999999328,0.0006946120500575652,0.001612236477357702,0.5771824017133802,0.09334399289978924,0.011436389090936317,0.27750211779021644,0.038228249978262456,0.9850398623475195,0.0013624961293542555,0.0012027382157808039,0.0003732585080577405,0.010911347438212211,2.1681528345049455e-07,1.1115742269442803e-07,2.8623356283448284e-10,1.0304223758700738e-12,0.0010973991391415878,1.2569961963742127e-05
0.00014606804637336477,800.0000000000001,0.9999999999999329,0.0006952131675702386,0.0015941304035452714,0.5771998779414035,0.09333498034363638,0.011435652167026505,0.27751189338689397,0.03822825258992419,0.9850411963703767,0.001364273641158792,0.001202775496903198,0.0003692987110772363,0.010910700280668357,2.1678960968306374e-07,1.0997305720529159e-07,2.83179191235213e-10,1.0209977746872297e-12,0.0010990110220543401,1.2417430894141533e-05
0.00014625094972736658,800.0000000000001,0.9999999999999328,0.0006958275664611769,0.0015762276032281273,0.5772171420935763,0.0933260631128803,0.011434923135302658,0.27752156169414943,0.03822825479440199,0.9850424739492395,0.0013660513920709582,0.0012028122757565872,0.0003653832785408394,0.010910059603122278,2.1676422009966595e-07,1.0880214972808264e-07,2.80159576631288e-10,1.0116851096998588e-12,0.0011006268265271253,1.2266827201415939e-05
0.00014643385308136836,800.0000000000001,0.9999999999999329,0.0006964551578635319,0.0015585257973782384,0.577234196501375,0.09331724011932424,0.011434201912469818,0.2775311239165826,0.038228256595006546,0.9850436955529346,0.0013678294166452095,0.0012028485576692073,0.00036151172655592265,0.010909425335849397,2.1673911150842753e-07,1.076445489990499e-07,2.77174327971446e-10,1.0024831425883112e-12,0.001102246622397764,1.211812611052068e-05
0.00014661675643537015,800.0000000000001,0.9999999999999328,0.000697749566664432,0.0015237161798768144,0.5772676852805813,0.09329987255213383,0.011432782564241746,0.27754993485881396,0.03822825899768804,0.9850459726855837,0.001371386420767572,0.0012029196516924712,0.0003538983536605162,0.01090817575650214,2.166897247058583e-07,1.0536867106240947e-07,2.7130538584120803e-10,9.844064176036747e-13,0.0011054984668105914,1.182633429716267e-05
0.00014698256314337374,800.0000000000001,0.9999999999999328,0.0006989587774204082,0.0014930525790338627,0.5772971307192585,0.09328455336506242,0.011431531037731346,0.2775665137100407,0.038228259811452676,0.9850478352735127,0.0013745889898116297,0.0012029819890371823,0.0003471916370409691,0.01090707237213136,2.1664620625264936e-07,1.0336440646895418e-07,2.661370342815371e-10,9.6850380965987e-13,0.0011084394739674546,1.1569986780407422e-05
0.00014731178918057697,800.0000000000001,0.9999999999999328,0.0007002093851210534,0.00146300590376197,0.577325931678107,0.09326952313517244,0.011430303552433806,0.2775827669786122,0.03822825936679158,0.9850495235722554,0.001377792944637374,0.0012030427965155173,0.0003406197942017374,0.010905988702461022,2.1660355012059206e-07,1.0140097860315232e-07,2.6107414166095964e-10,9.529412270045731e-13,0.0011113944900196077,1.1319433353105587e-05
0.0001476410152177802,800.0000000000001,0.9999999999999328,0.0007015008987522378,0.001433563757078905,0.5773541008444345,0.09325477594676078,0.011429099650651694,0.27759870122037333,0.038228257681948534,0.9850510401433495,0.0013809984568703489,0.0012031021031406342,0.00033418017991841735,0.010904924364206946,2.1656173890195632e-07,9.9477564039111e-08,2.561145793850554e-10,9.377119332624026e-13,0.0011143639150275654,1.1074541131390119e-05
0.00014797024125498342,800.0000000000001,0.9999999999999329,0.0007028328346668609,0.001404713990360805,0.577381650653059,0.09324030600374486,0.011427918882618385,0.27761432286067617,0.03822825477487392,0.9850523875000895,0.0013842056897913262,0.0012031599373531943,0.0003278701983987229,0.010903878980685126,2.165207555254385e-07,9.759335567947903e-08,2.5125626111043906e-10,9.22809326971829e-13,0.001117348146987176,1.083518040479323e-05
0.00014829946729218662,800.0000000000001,0.9999999999999329,0.0007042047163538676,0.0013764446984378476,0.5774085932913744,0.09322610762730779,0.011426760806396954,0.27762963819689895,0.038228250663230164,0.985053568108678,0.001387414798489635,0.0012032163270330211,0.000321687302446414,0.010902852181733199,2.164805832500901e-07,9.57475624395165e-08,2.4649714192571437e-10,9.082269389196307e-13,0.0011203475815161855,1.0601224552154061e-05
0.00014862869332938985,800.0000000000001,0.9999999999999328,0.000705616074213443,0.0013487442147445726,0.5774349407043552,0.09321217525357182,0.011425624987778276,0.2776446534009381,0.03822824536439844,0.9850545843878871,0.0013906259300150202,0.0012032712995088146,0.00031562899262490055,0.010901843603615463,2.1644120565894992e-07,9.393940893408593e-08,2.4183521754039274e-10,8.939584296807861e-13,0.001123362613045275,1.0372549959948916e-05
0.00014895791936659307,800.0000000000001,0.9999999999999329,0.0007070664453408591,0.0013216011065794089,0.5774607045994472,0.09319850343132216,0.0114245110001788,0.27765937452164735,0.038228238895484386,0.9850554387093647,0.001393839223530809,0.0012033248815684226,0.0003096928164398649,0.010900852888934255,2.164026066529717e-07,9.216813517244889e-08,2.372685234941091e-10,8.7999758714493e-13,0.0011263936353279925,1.0149035944224468e-05
0.0001492871454037963,800.0000000000001,0.9999999999999326,0.00070855537331694,0.001295004170432907,0.5774858964513808,0.09318508681976434,0.011423418424537816,0.27767380748724313,0.03822823127332405,0.9850561334008606,0.0013970548104702304,0.0012033770994725312,0.00030387636752781365,0.010899879686571981,2.1636477044565088e-07,9.043299625712116e-08,2.3279513437568756e-10,8.663383237206739e-13,0.0011294410389946778,9.930564673628563e-06
0.00014961637144099953,800.0000000000001,0.9999999999999328,0.0007100824080064094,0.0012689424274125972,0.5775105275068855,0.09317192018632761,0.011422346849214709,0.2776879581076633,0.03822822251449005,0.9850566707468719,0.0014002728146898214,0.0012034279789650045,0.0002981772848526813,0.010898923651605904,2.1632768155717466e-07,8.873326208817098e-08,2.2841316305687907e-10,8.529746738962516e-13,0.0011325052117099146,9.717021095076585e-06
