,time (s),T1 (K),P1 (bar),V1 (m3),T2 (K),P2 (bar),V2 (m3)
143,0.057599999999999874,644.1959700029438,6.741589796876629,1.9364321659199513,1058.8182941004457,6.754214494475671,0.06356783408004782
144,0.05799999999999987,644.2080363701159,6.741819723821028,1.9364023945809916,1060.023160243293,6.759113756054881,0.06359760541900725
145,0.05839999999999987,644.2224079480594,6.742109688219879,1.9363623110252866,1061.5592810727637,6.765094742277685,0.06363768897471273
146,0.058799999999999866,644.2396163487213,6.742473526382972,1.936309541924226,1063.5210618661981,6.772523974128157,0.06369045807577314
147,0.059199999999999864,644.2603874363961,6.742930136800674,1.9362408458221443,1066.0450440440632,6.781950793975201,0.0637591541778551
148,0.05959999999999986,644.2857461610863,6.743506214222811,1.9361516444393414,1069.337490296027,6.794236916519451,0.06384835556065824
149,0.05999999999999986,644.3172026496591,6.744241104151038,1.9360351906249003,1073.7278371676264,6.810814922252997,0.06396480937509869
150,0.06039999999999986,644.3571096205129,6.74519612901101,1.9358809702060156,1079.7827520442363,6.8342571505764775,0.06411902979398314
151,0.060799999999999854,644.4094262650005,6.746474525990481,1.9356712862327146,1088.583825034255,6.869707168506282,0.06432871376728469
152,0.06119999999999985,644.4816243235512,6.748271212071352,1.9353727356947652,1102.5481356908886,6.929263350900356,0.0646272643052333
153,0.06159999999999985,644.5907962186859,6.75103231372427,1.9349088966462888,1128.7674527083661,7.050545487570969,0.06509110335370842
154,0.06199999999999985,644.7962683856983,6.7563073192244065,1.9340145084365679,1206.087353208959,7.4549919982225665,0.06598549156343086
155,0.062399999999999844,647.0107099756992,6.814192076115027,1.924171184375081,2864.3833752775095,15.853773981102599,0.07582881562491707
156,0.06279999999999984,650.3334504588223,6.901560005948867,1.9095693382638503,2781.3490352479207,12.871261122474351,0.09043066173614661
157,0.06319999999999984,652.6899139819699,6.96380511349803,1.8993583093253175,2733.120638263105,11.345078274682953,0.10064169067468066
158,0.06359999999999984,654.4868967976771,7.011399359156343,1.891659037547797,2699.4424211636388,10.396763841273481,0.10834096245220158
159,0.06399999999999983,655.9115686334468,7.0491859940268755,1.8856145872189791,2674.098933830299,9.74657737363383,0.11438541278101881
160,0.06439999999999983,657.0689525676823,7.07989635105285,1.8807482007563476,2654.1520970512306,9.273028075642722,0.11925179924365051
161,0.06479999999999983,658.0250040980918,7.105253952067715,1.8767628571765855,2637.961751634838,8.913774465742653,0.1232371428234123
